DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,citizen,age,geo,TIME_PERIOD,Value,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,European Union - 27 countries (from 2020),2019,"47,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,European Union - 27 countries (from 2020),2020,"47,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,European Union - 27 countries (from 2020),2021,"48,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,European Union - 27 countries (from 2020),2022,"46,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,European Union - 27 countries (from 2020),2023,45,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2006,"38,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2007,"39,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2008,"40,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2009,40,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2010,"39,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2011,"38,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2012,"37,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2013,"37,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2014,40,b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2015,"39,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2016,"36,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2017,39,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2018,"41,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2019,"40,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2020,"36,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2021,"39,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2022,"36,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Finland,2023,"38,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2006,"57,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2007,"56,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2008,"53,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2009,"55,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2010,"55,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2011,"53,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2012,"53,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2013,"49,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2014,"47,4",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2015,"47,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2016,"46,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2017,"47,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2018,"46,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2019,"44,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2020,"41,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2021,"43,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2022,"40,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,France,2023,"41,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2006,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2007,"22,7",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2008,"35,3",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2009,"60,5",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2010,"58,2",bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2011,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2012,30,bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2013,"33,3",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2014,"19,6",bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2015,"35,6",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2016,"22,3",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2017,"28,3",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2018,"30,1",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2019,"34,9",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2020,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2021,"26,8",bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2022,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Croatia,2023,"7,6",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2006,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2007,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2008,"18,9",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2009,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2010,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2011,"13,8",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2012,22,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2013,"26,8",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2014,"23,7",bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2015,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2016,"19,3",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2017,,u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2018,,bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2019,"12,6",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2020,"16,2",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2021,"10,9",bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2022,"10,2",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Hungary,2023,"9,7",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2006,"24,3",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2007,22,bu,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2008,"19,5",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2009,"22,5",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2010,"22,1",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2011,"22,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2012,"22,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2013,"21,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2014,"13,4",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2015,"12,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2016,"11,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2017,"11,4",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2018,12,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2019,"10,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2020,"9,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2021,"9,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2022,"7,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Ireland,2023,"7,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2006,"43,7",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2007,"33,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2008,"33,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2009,32,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2010,"44,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2011,"46,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2012,50,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2013,"44,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2014,"44,2",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2015,"43,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2016,32,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2017,"30,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2018,"29,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2019,"21,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2020,"32,9",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2021,"20,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2022,"28,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Iceland,2023,"24,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Italy,2006,"59,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Italy,2007,"58,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Italy,2008,"58,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Italy,2009,"56,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Non-EU27 countries (from 2020) nor reporting country,From 15 to 64 years,Italy,2010,"57,6",,
