DATAFLOW,LAST UPDATE,freq,leg_stat,citizen,unit,geo,TIME_PERIOD,Value,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2009,"22,07",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2010,"26,11",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2011,"23,26",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2012,"19,44",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2013,"17,67",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2014,"20,48",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2015,"20,41",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2016,"22,81",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2017,"26,52",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2018,"28,75",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2019,"29,61",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2020,"27,88",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2021,"36,82",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Serbia,2022,"41,59",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2008,"118,94",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2009,"123,7",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2010,"139,77",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2011,"134,96",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2012,"137,78",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2013,"146,3",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2014,"143,95",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2015,"119,45",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2016,"117,29",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2017,"125,08",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2018,"137,5",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2019,"158,78",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2020,"139,08",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2021,"141,16",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovenia,2022,"140,33",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2010,"20,02",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2011,"21,36",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2012,"23,28",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2013,"20,92",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2014,"21,49",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2015,"40,29",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2016,"23,53",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2017,"26,25",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2018,"28,33",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2019,"27,98",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2020,"20,3",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2021,"22,29",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Slovakia,2022,"28,81",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Türkiye,2009,"10,55",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Türkiye,2010,"10,91",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Türkiye,2011,"14,19",,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Per hundred thousand inhabitants,Türkiye,2012,"13,75",,
