DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,citizen,age,geo,TIME_PERIOD,Value,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2009,"24,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2010,"23,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2011,"22,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2012,"21,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2013,"20,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2014,"19,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2015,"18,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2016,"17,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2017,"17,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2018,"16,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2019,16,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2020,"15,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2021,"17,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2022,"17,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Finland,2023,17,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2004,"35,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2005,"34,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2006,"33,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2007,"32,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2008,"31,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2009,"30,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2010,"30,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2011,"29,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2012,"28,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2013,"26,5",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2014,"25,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2015,"24,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2016,"23,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2017,"23,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2018,"22,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2019,"21,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2020,"20,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2021,"20,4",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2022,"19,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,France,2023,"19,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2006,"28,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2007,"26,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2008,"25,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2009,"25,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2010,"25,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2011,"24,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2012,"22,6",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2013,"21,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2014,"20,9",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2015,"20,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2016,"20,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2017,"19,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2018,"18,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2019,18,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2020,"17,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2021,"16,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2022,"16,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Croatia,2023,"15,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2004,"29,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2005,"28,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2006,"27,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2007,"26,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2008,"25,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2009,25,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2010,"24,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2011,"24,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2012,"23,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2013,"22,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2014,"22,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2015,"21,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2016,"21,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2017,"21,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2018,"20,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2019,20,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2020,"19,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2021,"19,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2022,"18,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Hungary,2023,"18,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2004,"39,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2005,"38,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2006,"37,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2007,"35,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2008,"34,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2009,"32,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2010,"30,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2011,"30,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2012,"29,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2013,"27,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2014,"25,8",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2015,"25,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2016,"24,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2017,"23,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2018,"23,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2019,"22,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2020,"21,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2021,"19,5",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2022,"19,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Ireland,2023,"19,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2004,"45,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2005,"43,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2006,"44,1",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2007,"43,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2008,"42,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2009,"41,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2010,"40,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2011,"37,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2012,"36,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2013,"35,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2014,"33,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2015,"32,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2016,"29,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2017,30,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2018,"29,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2019,28,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2020,"27,5",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2021,"25,2",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2022,"25,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Iceland,2023,"23,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2005,"50,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2006,"49,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2007,"48,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2008,"47,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2009,"46,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2010,46,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2011,"45,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2012,"43,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2013,"42,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2014,"41,5",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2015,41,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2016,"40,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2017,"39,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2018,"38,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2019,38,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2020,"37,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2021,"37,6",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2022,"37,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Italy,2023,"35,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2004,"21,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2005,"20,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2006,"20,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2007,20,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2008,"18,6",,
